STN,DATE,TIME,COUNTRY,TEMP,DEWP,STP,SLP,VISIB,WDSP,PRCP,SNDP,FRSHTT,CLDC,WNDDIR
170860,2021-02-19,13:09:45,TURKEY,-0.2,-5.9,944.7,1018.8,18.5,11.2,0.35,4.1,111000,52.0,60
474040,2021-02-19,13:09:45,JAPAN,-6.8,-13.0,1014.2,1017.1,33.7,19.6,0.12,0.0,110000,52.0,33
586530,2021-02-19,13:09:45,CHINA,-1.4,-3.2,914.5,1023.8,2.1,22.1,0.25,0.0,110000,51.0,123
513460,2021-02-19,13:09:45,CHINA,-8.5,-10.3,1053.4,1041.2,49.1,2.9,0.00,0.0,100000,33.0,325
543080,2021-02-19,13:09:45,CHINA,-7.3,-21.9,1020.3,1027.7,30.4,10.5,0.03,0.0,110000,58.4,64
471100,2021-02-19,13:09:45,KOREASOUTH,-1.6,-6.5,1008.3,1009.9,3.2,13.0,0.00,0.0,100000,98.6,206
360030,2021-02-19,13:09:45,KAZAKHSTAN,-10.0,-12.9,1020.9,1030.3,28.5,18.5,0.11,4.8,111000,75.4,179
474110,2021-02-19,13:09:45,JAPAN,-6.3,-10.6,1011.5,1015.5,14.5,20.1,0.09,0.0,110000,63.5,156
474090,2021-02-19,13:09:45,JAPAN,-10.7,-13.7,1014.0,1014.9,25.7,1.4,0.05,8.6,111000,71.9,155
366220,2021-02-19,13:09:45,KAZAKHSTAN,-11.9,-16.3,1041.5,1036.3,26.9,24.4,0.00,3.0,101000,67.1,316
522670,2021-02-19,13:09:45,CHINA,-5.7,-21.4,932.6,1029.7,28.5,10.2,0.00,0.0,100000,45.7,30
561520,2021-02-19,13:09:45,CHINA,-3.8,-11.8,662.7,666.5,28.6,13.7,0.02,0.0,110000,50.9,327
530680,2021-02-19,13:09:45,CHINA,-4.4,-14.0,,1029.0,29.6,13.1,0.01,0.0,110000,51.1,88
443290,2021-02-19,13:09:45,MONGOLIA,-7.9,-12.7,776.5,1029.6,21.9,13.8,0.00,2.8,101000,96.8,223
383530,2021-02-19,13:09:45,KYRGYZSTAN,-0.4,-3.5,1000.1,1028.3,7.6,10.0,0.03,0.4,111000,55.7,165
383531,2021-02-19,13:09:45,KYRGYZSTAN,-0.1,-1.2,990.9,984.0,2.0,13.1,0.00,0.0,100000,63.3,4
471290,2021-02-19,13:09:45,KOREASOUTH,-2.2,-7.9,1020.0,1023.9,23.5,7.5,0.05,0.0,110000,51.5,158
526330,2021-02-19,13:09:45,CHINA,-12.9,-23.3,990.9,980.8,24.5,6.2,0.01,0.0,110000,53.6,217
361520,2021-02-19,13:09:45,KAZAKHSTAN,-13.2,-16.5,1043.6,1034.5,17.3,10.5,0.01,1.4,111000,50.9,115
529080,2021-02-19,13:09:45,CHINA,-7.8,-17.2,999.8,1006.1,24.6,23.6,0.01,0.0,110000,60.3,354
474790,2021-02-19,13:09:45,JAPAN,-7.5,-12.7,1001.6,997.2,7.2,13.8,0.00,0.0,100000,41.8,106
475760,2021-02-19,13:09:45,JAPAN,-3.7,-8.0,1016.8,1017.3,5.9,10.8,0.13,0.0,110000,71.3,51
470990,2021-02-19,13:09:45,KOREASOUTH,-2.7,-11.4,1020.7,1024.6,9.9,2.5,0.00,0.0,100000,85.9,332
471030,2021-02-19,13:09:45,KOREASOUTH,-0.7,-5.1,1016.2,1024.6,13.7,22.0,0.00,0.0,100000,73.6,89
471025,2021-02-19,13:09:45,KOREASOUTH,-0.1,-5.8,1011.2,1015.3,1.7,7.7,0.00,0.0,100000,62.7,219
501360,2021-02-19,13:09:45,CHINA,-22.6,-30.9,968.5,1026.9,17.4,4.0,0.00,0.0,100000,56.4,80
541860,2021-02-19,13:09:45,CHINA,-10.3,-16.0,1010.5,1024.1,19.8,6.6,0.03,0.0,110000,52.2,122
524410,2021-02-19,13:09:45,CHINA,-5.7,-20.5,843.9,846.1,41.6,19.7,0.01,0.0,110000,50.1,51
471010,2021-02-19,13:09:45,KOREASOUTH,-2.2,-8.1,1019.1,1023.4,20.5,0.2,0.05,0.2,111000,77.1,86
471020,2021-02-19,13:09:45,KOREASOUTH,-0.1,-6.6,1004.7,1024.4,7.0,15.5,0.01,0.0,110000,50.8,344
474740,2021-02-19,13:09:45,JAPAN,-10.8,-19.5,1009.6,1001.0,6.8,6.6,0.00,0.0,100000,53.9,175
524240,2021-02-19,13:09:45,CHINA,-3.6,-17.5,898.0,1026.1,29.6,13.8,0.02,0.7,111000,52.3,260
749347,2021-02-19,13:09:45,CHINA,-1.2,-5.8,1035.1,1037.4,8.8,11.0,0.00,0.0,100000,91.5,262
749348,2021-02-19,13:09:45,CHINA,-14.5,-18.6,1033.0,1038.4,51.4,7.7,0.00,0.0,100000,60.9,57
513790,2021-02-19,13:09:45,CHINA,-9.4,-11.9,1021.5,1035.6,17.6,8.5,0.02,0.0,110000,50.5,353
577760,2021-02-19,13:09:45,CHINA,-0.4,-1.6,972.2,1024.0,12.5,23.2,0.29,0.0,110000,73.9,250
368215,2021-02-19,13:09:45,KAZAKHSTAN,-7.6,-10.2,1009.9,1021.5,5.3,15.2,0.00,0.0,100000,26.7,76
548230,2021-02-19,13:09:45,CHINA,-0.5,-12.2,1022.2,1026.3,10.3,11.8,0.02,0.0,110000,51.6,350
528660,2021-02-19,13:09:45,CHINA,-4.3,-14.6,772.4,766.9,10.5,5.6,0.01,0.0,110000,69.7,142
512880,2021-02-19,13:09:45,CHINA,-5.0,-14.7,835.6,836.2,35.2,11.0,0.01,0.0,110000,82.8,253
470750,2021-02-19,13:09:45,KOREANORTH,-2.2,-6.6,1027.7,1023.2,35.0,11.3,0.07,0.1,111000,51.9,109
509530,2021-02-19,13:09:45,CHINA,-7.6,-12.3,1015.6,1022.6,12.6,15.3,0.02,0.0,110000,88.7,327
443850,2021-02-19,13:09:45,MONGOLIA,-3.1,-15.4,893.1,1026.4,34.0,10.8,0.00,0.0,100000,76.6,246
475830,2021-02-19,13:09:45,JAPAN,-2.3,-7.9,1009.1,1011.2,3.5,13.1,0.00,0.0,100000,10.6,132
475820,2021-02-19,13:09:45,JAPAN,-2.5,-7.5,1021.1,1017.2,13.2,23.7,0.14,4.9,111000,50.4,306
510760,2021-02-19,13:09:45,CHINA,-7.4,-12.9,962.8,1032.5,30.4,3.1,0.04,0.0,110000,56.7,116
526740,2021-02-19,13:09:45,CHINA,-2.8,-20.1,801.1,795.7,28.7,10.8,0.00,0.0,100000,83.7,100
478090,2021-02-19,13:09:45,JAPAN,-0.3,-5.5,1019.0,1024.0,24.1,2.3,0.02,0.0,110000,50.9,117
171290,2021-02-19,13:09:45,TURKEY,-0.9,-5.4,968.4,1019.7,6.8,5.1,0.04,0.0,110000,51.8,176
561460,2021-02-19,13:09:45,CHINA,-0.9,-13.6,680.4,678.4,28.5,6.8,0.01,0.0,110000,89.8,274
367440,2021-02-19,13:09:45,KAZAKHSTAN,-5.2,-9.5,1039.9,1032.8,44.9,12.4,0.00,0.9,101000,51.9,217
552990,2021-02-19,13:09:45,CHINA,-4.6,-19.3,1003.4,996.8,21.2,19.6,0.01,0.0,110000,68.6,177
474300,2021-02-19,13:09:45,JAPAN,-5.6,-9.4,1019.4,1015.5,15.1,,0.08,7.1,111000,73.9,34
474180,2021-02-19,13:09:45,JAPAN,-11.2,-15.8,1010.2,1016.0,26.1,33.1,0.07,4.6,111000,69.6,235
351880,2021-02-19,13:09:45,KAZAKHSTAN,-4.4,-8.1,1027.8,1027.7,15.3,21.0,0.19,2.2,111000,50.2,247
528420,2021-02-19,13:09:45,CHINA,-10.8,-26.4,696.5,689.8,18.8,9.9,0.01,0.0,110000,76.8,120
536140,2021-02-19,13:09:45,CHINA,-3.3,-14.6,926.9,1028.0,15.9,9.0,0.00,0.0,100000,2.3,121
171990,2021-02-19,13:09:45,TURKEY,-4.3,-7.9,912.1,1031.1,18.6,10.2,0.60,3.3,111000,68.6,181
534460,2021-02-19,13:09:45,CHINA,-4.2,-17.6,1005.7,1029.3,8.2,11.9,0.00,0.0,100000,42.6,241
471064,2021-02-19,13:09:45,KOREASOUTH,-6.3,-12.3,1012.2,1011.1,15.1,0.3,0.00,0.0,100000,35.1,271
471066,2021-02-19,13:09:45,KOREASOUTH,-1.4,-8.2,1009.0,1006.6,10.3,3.7,0.00,0.1,101000,51.2,14
476170,2021-02-19,13:09:45,JAPAN,-5.9,-11.3,953.5,1024.0,20.3,9.2,0.00,0.0,100000,17.9,191
528250,2021-02-19,13:09:45,CHINA,-3.7,-20.8,723.5,722.4,22.7,1.8,0.00,0.0,100000,11.7,167
514635,2021-02-19,13:09:45,CHINA,-6.2,-9.1,992.5,996.3,7.3,6.2,0.00,0.0,100000,11.8,259
357000,2021-02-19,13:09:45,KAZAKHSTAN,-0.8,-5.0,1026.0,1022.2,19.6,29.7,0.04,1.8,111000,54.9,6
170880,2021-02-19,13:09:45,TURKEY,-6.6,-8.9,880.8,860.1,22.9,12.2,0.49,25.2,111000,50.1,2
470950,2021-02-19,13:09:45,KOREASOUTH,-3.1,-10.9,1007.3,1023.7,11.2,14.0,0.05,0.0,110000,54.8,124
474830,2021-02-19,13:09:45,JAPAN,-5.9,-13.4,1006.0,1003.0,9.0,8.1,0.00,0.0,100000,67.4,263
475690,2021-02-19,13:09:45,JAPAN,-0.2,-7.7,1001.6,1002.5,11.4,18.2,0.00,0.0,100000,73.3,352
475750,2021-02-19,13:09:45,JAPAN,-3.1,-7.1,1021.6,1016.6,10.7,16.1,0.14,22.5,111000,85.5,140
510870,2021-02-19,13:09:45,CHINA,-3.9,-7.7,928.7,1028.7,36.4,3.2,0.07,0.0,110000,96.9,5
443520,2021-02-19,13:09:45,MONGOLIA,-8.1,-15.1,1071.9,1030.2,53.1,20.0,0.00,0.0,100000,53.2,310
532760,2021-02-19,13:09:45,CHINA,-8.7,-18.0,918.6,1028.3,26.1,15.9,0.01,0.0,110000,86.4,211
442880,2021-02-19,13:09:45,MONGOLIA,-13.7,-21.1,916.6,1028.4,47.7,22.2,0.00,0.1,101000,61.8,69
471580,2021-02-19,13:09:45,KOREASOUTH,-0.6,-4.8,1010.9,1009.2,14.5,9.3,0.00,0.0,100000,65.5,198
471560,2021-02-19,13:09:45,KOREASOUTH,-0.2,-6.7,1018.2,1022.9,13.7,12.4,0.08,0.0,110000,84.8,81
442920,2021-02-19,13:09:45,MONGOLIA,-14.2,-19.8,889.7,1030.4,22.1,5.6,0.26,3.0,111000,86.5,258
526810,2021-02-19,13:09:45,CHINA,-3.8,-16.7,896.9,1030.3,28.6,9.6,0.00,0.0,100000,92.0,309
380620,2021-02-19,13:09:45,KAZAKHSTAN,-0.6,-7.2,1022.1,1025.7,20.5,3.7,0.01,0.3,111000,90.1,138
442370,2021-02-19,13:09:45,MONGOLIA,-7.4,-13.6,845.1,1024.1,50.8,13.8,0.00,0.2,101000,77.8,27
546020,2021-02-19,13:09:45,CHINA,-1.6,-12.9,1021.7,1025.6,9.2,5.1,0.02,0.0,110000,96.0,345
474200,2021-02-19,13:09:45,JAPAN,-8.5,-12.1,1014.1,1015.7,16.0,13.1,0.02,3.6,111000,65.0,256
351910,2021-02-19,13:09:45,KAZAKHSTAN,-5.2,-15.7,1034.0,1040.6,46.1,5.1,0.00,0.0,100000,15.3,248
171550,2021-02-19,13:09:45,TURKEY,-0.8,-6.1,899.1,1012.2,14.1,1.8,0.00,0.0,100000,76.4,183
585060,2021-02-19,13:09:45,CHINA,-0.5,-4.9,979.2,1026.7,15.3,13.2,0.16,0.0,110000,50.6,295
475910,2021-02-19,13:09:45,JAPAN,-1.4,-6.4,1005.2,1004.1,18.0,12.8,0.08,0.5,111000,52.5,69
475490,2021-02-19,13:09:45,JAPAN,-1.8,-7.4,998.4,995.9,3.5,13.7,0.00,0.0,100000,31.2,43
505270,2021-02-19,13:09:45,CHINA,-18.4,-20.8,990.2,1027.9,18.5,13.8,0.02,0.0,110000,51.4,9
475120,2021-02-19,13:09:45,JAPAN,-1.1,-6.4,1020.0,1018.9,41.1,6.1,0.00,0.0,100000,88.9,108
563740,2021-02-19,13:09:45,CHINA,-0.2,-6.2,748.3,750.7,29.7,19.1,0.03,0.0,110000,50.2,334
539150,2021-02-19,13:09:45,CHINA,-2.4,-11.1,907.3,1029.6,23.8,11.6,0.02,0.0,110000,52.4,99
570250,2021-02-19,13:09:45,CHINA,-0.4,-6.5,1047.7,1035.6,14.1,6.5,0.00,0.0,100000,4.2,80
171200,2021-02-19,13:09:45,TURKEY,-2.4,-4.7,1025.8,1005.2,15.3,2.4,0.00,0.0,100000,64.4,87
546180,2021-02-19,13:09:45,CHINA,-0.4,-9.1,1022.8,1024.7,12.5,13.2,0.08,0.0,110000,51.6,241
474400,2021-02-19,13:09:45,JAPAN,-8.4,-12.9,1012.6,1016.9,19.4,0.5,0.10,0.0,110000,90.3,257
442980,2021-02-19,13:09:45,MONGOLIA,-18.7,-26.0,1056.6,1032.8,41.2,16.7,0.05,0.0,110000,82.1,356
529830,2021-02-19,13:09:45,CHINA,-5.2,-12.0,817.3,838.3,12.3,7.5,0.00,0.0,100000,36.7,4
470410,2021-02-19,13:09:45,KOREANORTH,-3.3,-9.8,1009.5,1020.6,15.9,11.8,0.02,0.0,110000,52.6,223
536980,2021-02-19,13:09:45,CHINA,-0.6,-11.5,1023.9,1025.5,13.6,15.0,0.04,0.0,110000,51.1,122
289840,2021-02-19,13:09:45,KAZAKHSTAN,-2.6,-6.0,1029.0,1019.1,29.8,19.6,0.00,0.0,100000,93.8,31
362080,2021-02-19,13:09:45,KAZAKHSTAN,-13.0,-19.1,1011.6,1032.1,26.5,3.0,0.00,0.0,100000,53.5,258
346910,2021-02-19,13:09:45,KAZAKHSTAN,-1.6,-4.8,1021.4,1022.7,16.2,20.2,0.02,2.2,111000,50.3,120
524180,2021-02-19,13:09:45,CHINA,-1.3,-14.3,918.1,1027.1,26.9,3.1,0.01,0.0,110000,51.8,160
171295,2021-02-19,13:09:45,TURKEY,-0.5,-2.0,997.9,1007.9,10.9,7.7,0.00,0.0,100000,56.8,15
478140,2021-02-19,13:09:45,JAPAN,-0.6,-5.6,1014.5,1023.1,15.9,0.0,0.00,0.0,100000,78.6,130
355760,2021-02-19,13:09:45,KAZAKHSTAN,-7.7,-10.5,1013.6,1036.2,26.4,15.1,0.01,6.9,111000,55.7,219
580400,2021-02-19,13:09:45,CHINA,-0.3,-7.1,1029.0,1025.7,15.8,15.6,0.02,0.0,110000,76.6,163
570670,2021-02-19,13:09:45,CHINA,-0.4,-8.8,991.6,1028.9,20.4,4.2,0.02,0.0,110000,52.1,131
560180,2021-02-19,13:09:45,CHINA,-3.3,-14.1,627.1,635.5,24.5,16.4,0.01,0.0,110000,88.0,56
560340,2021-02-19,13:09:45,CHINA,-10.5,-19.5,600.9,593.5,21.0,17.3,0.05,0.0,110000,54.5,311
535930,2021-02-19,13:09:45,CHINA,-8.0,-20.8,980.3,1027.5,27.0,9.7,0.02,0.0,110000,60.9,279
471190,2021-02-19,13:09:45,KOREASOUTH,-2.0,-7.7,1024.5,1023.6,18.5,3.3,0.03,0.0,110000,80.7,307
471180,2021-02-19,13:09:45,KOREASOUTH,-3.4,-9.4,1013.7,1018.6,7.2,2.5,0.00,0.0,100000,58.6,84
288670,2021-02-19,13:09:45,KAZAKHSTAN,-7.0,-9.9,1001.5,1030.8,21.4,12.9,0.00,23.0,101000,52.4,112
529570,2021-02-19,13:09:45,CHINA,-3.9,-17.8,723.6,718.0,24.4,15.7,0.03,0.0,110000,90.2,61
475920,2021-02-19,13:09:45,JAPAN,-1.3,-6.1,1014.9,1017.0,21.7,16.3,0.18,2.0,111000,50.4,351
535430,2021-02-19,13:09:45,CHINA,-4.5,-17.2,880.9,1028.0,30.2,9.6,0.00,0.0,100000,69.9,4
442070,2021-02-19,13:09:45,MONGOLIA,-14.8,-20.1,1051.2,1044.0,55.4,4.0,0.00,0.0,100000,6.1,318
542360,2021-02-19,13:09:45,CHINA,-6.2,-16.1,1019.7,1024.1,13.2,24.3,0.02,0.0,110000,51.3,240
470580,2021-02-19,13:09:45,KOREANORTH,-2.9,-9.4,1015.4,1023.6,21.9,5.5,0.01,0.0,110000,52.1,5
508880,2021-02-19,13:09:45,CHINA,-6.7,-13.9,1014.2,1020.8,24.8,11.6,0.02,0.0,110000,60.1,168
355420,2021-02-19,13:09:45,KAZAKHSTAN,-6.6,-9.1,1016.4,1029.0,8.3,17.5,0.03,0.9,111000,89.0,151
582030,2021-02-19,13:09:45,CHINA,-0.1,-6.6,1022.6,1025.7,19.2,15.9,0.03,0.0,110000,50.7,44
527650,2021-02-19,13:09:45,CHINA,-8.4,-19.9,714.5,714.4,22.2,1.2,0.01,0.0,110000,51.5,234
509680,2021-02-19,13:09:45,CHINA,-11.7,-16.0,1017.6,1022.8,18.2,4.8,0.02,0.0,110000,51.0,234
541610,2021-02-19,13:09:45,CHINA,-3.8,-10.9,1012.5,1023.3,13.0,13.3,0.03,0.0,110000,52.1,199
541611,2021-02-19,13:09:45,CHINA,-4.9,-11.6,1019.5,1041.3,10.9,1.2,0.00,0.0,100000,96.9,192
541570,2021-02-19,13:09:45,CHINA,-7.8,-15.1,1025.5,1023.1,12.8,6.2,0.03,0.0,110000,64.0,280
172440,2021-02-19,13:09:45,TURKEY,-0.6,-5.0,952.6,975.8,10.1,10.0,0.02,0.8,111000,51.3,121
504340,2021-02-19,13:09:45,CHINA,-21.1,-24.4,961.4,1027.2,21.0,12.2,0.02,0.0,110000,53.2,134
350530,2021-02-19,13:09:45,KAZAKHSTAN,-4.7,-9.5,1028.3,1035.4,14.9,19.8,0.08,1.1,111000,63.7,156
537640,2021-02-19,13:09:45,CHINA,-6.3,-16.8,972.5,1028.6,19.1,2.7,0.02,0.0,110000,57.1,57
474900,2021-02-19,13:09:45,JAPAN,-10.7,-17.2,995.8,999.6,11.8,7.2,0.00,0.0,100000,76.7,214
474890,2021-02-19,13:09:45,JAPAN,-7.8,-13.6,1000.0,998.1,4.0,5.4,0.00,0.0,100000,31.6,15
505480,2021-02-19,13:09:45,CHINA,-16.5,-21.0,1007.9,1010.1,24.6,7.5,0.00,0.0,100000,35.7,278
360010,2021-02-19,13:09:45,KAZAKHSTAN,-11.8,-16.4,1024.4,1023.8,4.5,37.1,0.02,2.8,111000,55.6,234
540490,2021-02-19,13:09:45,CHINA,-5.7,-13.6,1028.7,1023.6,18.6,10.9,0.02,0.0,110000,69.7,218
400010,2021-02-19,13:09:45,SYRIA,-0.7,-4.8,1036.8,1012.6,15.7,2.9,0.00,0.0,100000,80.7,318
170960,2021-02-19,13:09:45,TURKEY,-2.8,-6.9,891.0,905.2,16.8,16.2,0.08,8.8,111000,51.8,37
476380,2021-02-19,13:09:45,JAPAN,-0.8,-9.8,994.2,1016.1,15.9,1.8,0.13,0.6,111000,51.4,16
584370,2021-02-19,13:09:45,CHINA,-3.0,-10.2,835.7,833.5,16.2,33.2,0.14,0.0,110000,76.7,49
571310,2021-02-19,13:09:45,CHINA,-0.3,-6.2,981.3,1029.3,6.7,2.6,0.00,0.0,100000,99.8,187
541020,2021-02-19,13:09:45,CHINA,-12.4,-19.2,938.2,1029.7,28.0,1.6,0.01,0.0,110000,69.5,84
527540,2021-02-19,13:09:45,CHINA,-9.4,-21.6,676.0,678.4,32.5,6.1,0.01,0.0,110000,94.7,228
524460,2021-02-19,13:09:45,CHINA,-3.2,-17.6,937.2,1034.8,41.6,10.6,0.00,0.0,100000,77.2,0
548570,2021-02-19,13:09:45,CHINA,-0.6,-7.0,1024.3,1025.6,12.9,19.0,0.02,0.0,110000,89.7,164
543240,2021-02-19,13:09:45,CHINA,-5.0,-18.2,1023.9,1025.2,17.4,18.0,0.01,0.0,110000,50.1,354
471270,2021-02-19,13:09:45,KOREASOUTH,-1.4,-6.2,1008.3,1015.2,8.8,10.4,0.01,0.2,111000,52.5,84
172410,2021-02-19,13:09:45,TURKEY,-3.2,-8.2,989.7,1045.0,11.8,11.1,0.00,0.0,100000,92.6,322
353450,2021-02-19,13:09:45,KAZAKHSTAN,-2.7,-6.2,1064.9,1041.9,16.5,0.0,0.00,4.9,101000,69.6,160
475810,2021-02-19,13:09:45,JAPAN,-3.2,-8.1,1013.0,1016.2,28.7,9.2,0.02,5.9,111000,90.4,302
535290,2021-02-19,13:09:45,CHINA,-3.1,-16.2,893.0,1028.5,22.3,3.8,0.01,0.0,110000,63.5,95
475740,2021-02-19,13:09:45,JAPAN,-1.3,-8.4,1007.5,1018.2,13.9,22.1,0.03,0.0,110000,54.4,318
508620,2021-02-19,13:09:45,CHINA,-18.0,-24.1,1020.1,1006.8,22.3,5.2,0.00,0.0,100000,16.6,321
368700,2021-02-19,13:09:45,KAZAKHSTAN,-0.9,-3.8,978.7,1022.9,10.3,5.2,0.05,2.2,111000,51.5,25
171500,2021-02-19,13:09:45,TURKEY,-0.5,-3.9,,1019.2,8.6,2.4,0.10,0.9,111000,57.8,293
537230,2021-02-19,13:09:45,CHINA,-5.5,-18.2,907.8,1029.1,14.5,11.3,0.02,0.0,110000,54.1,76
442320,2021-02-19,13:09:45,MONGOLIA,-11.9,-18.4,1041.3,1049.4,38.6,6.4,0.00,0.0,100000,78.6,66
534630,2021-02-19,13:09:45,CHINA,-6.5,-16.7,930.5,1029.0,13.5,11.8,0.01,0.0,110000,53.7,171
353760,2021-02-19,13:09:45,KAZAKHSTAN,-5.5,-9.2,991.0,1030.8,20.9,5.9,0.01,6.4,111000,59.9,334
539230,2021-02-19,13:09:45,CHINA,-1.4,-11.6,952.9,1026.6,27.1,12.8,0.02,0.0,110000,50.4,74
513340,2021-02-19,13:09:45,CHINA,-5.7,-8.5,1042.3,1032.1,25.8,1.0,0.01,0.0,110000,50.2,163
572900,2021-02-19,13:09:45,CHINA,-0.3,-6.6,1021.7,1026.2,21.1,4.0,0.02,0.0,110000,50.2,66
543740,2021-02-19,13:09:45,CHINA,-9.7,-15.7,1007.7,1023.3,12.9,3.5,0.01,0.0,110000,51.8,56
477690,2021-02-19,13:09:45,JAPAN,-0.8,-7.7,1019.9,1025.3,0.1,19.7,0.00,0.0,100000,39.2,263
171880,2021-02-19,13:09:45,TURKEY,-0.1,-3.6,937.6,1016.4,22.3,2.8,0.17,0.3,111000,54.3,188
538210,2021-02-19,13:09:45,CHINA,-5.9,-19.0,929.4,1028.0,20.4,6.1,0.00,0.0,100000,37.6,283
443470,2021-02-19,13:09:45,MONGOLIA,-9.0,-27.1,861.9,1010.1,25.4,19.8,0.00,0.0,100000,91.1,323
545270,2021-02-19,13:09:45,CHINA,-1.2,-12.1,1030.7,1025.7,17.1,0.9,0.11,0.0,110000,52.8,194
475800,2021-02-19,13:09:45,JAPAN,-3.4,-7.1,999.9,1002.0,20.8,14.6,0.00,1.9,101000,51.0,91
470080,2021-02-19,13:09:45,KOREANORTH,-3.9,-11.5,1014.3,1020.6,13.8,13.4,0.00,0.0,100000,97.2,305
442120,2021-02-19,13:09:45,MONGOLIA,-22.1,-26.2,912.3,1037.5,54.8,4.3,0.00,9.9,101000,73.5,210
544050,2021-02-19,13:09:45,CHINA,-4.5,-18.0,1022.5,1027.2,17.0,16.3,0.01,0.0,110000,54.2,193
442140,2021-02-19,13:09:45,MONGOLIA,-10.9,-18.4,825.1,1027.6,10.9,5.0,0.00,0.0,100000,91.6,0
560290,2021-02-19,13:09:45,CHINA,-3.3,-16.4,645.5,645.4,28.5,0.0,0.04,0.0,110000,53.9,264
289780,2021-02-19,13:09:45,KAZAKHSTAN,-8.8,-11.3,969.2,1020.4,10.9,4.5,0.00,0.0,100000,66.3,246
527870,2021-02-19,13:09:45,CHINA,-5.7,-15.3,746.9,749.8,27.1,21.7,0.01,0.0,110000,69.4,166
475870,2021-02-19,13:09:45,JAPAN,-0.7,-5.9,1014.1,1017.1,15.2,18.4,0.21,3.7,111000,84.5,181
475850,2021-02-19,13:09:45,JAPAN,-3.5,-9.4,1010.4,1014.1,21.4,8.1,0.13,2.9,111000,64.2,202
507880,2021-02-19,13:09:45,CHINA,-10.0,-14.4,1019.0,1019.4,22.9,12.5,0.02,0.0,110000,50.3,230
571930,2021-02-19,13:09:45,CHINA,-0.4,-7.3,1009.2,1025.2,4.5,7.1,0.01,0.0,110000,52.7,13
355490,2021-02-19,13:09:45,KAZAKHSTAN,-4.4,-7.2,1028.2,1033.7,18.4,17.4,0.00,2.6,101000,97.5,155
471430,2021-02-19,13:09:45,KOREASOUTH,-0.9,-9.6,1015.6,1023.0,24.1,18.5,0.06,0.0,110000,50.2,15
172000,2021-02-19,13:09:45,TURKEY,-0.6,-4.0,975.1,1013.5,11.8,12.8,0.10,0.5,111000,50.0,208
477560,2021-02-19,13:09:45,JAPAN,-0.3,-5.4,1002.9,1019.1,16.9,7.7,0.22,0.0,110000,85.9,155
570140,2021-02-19,13:09:45,CHINA,-2.0,-7.4,1003.4,1033.0,20.3,2.8,0.00,0.0,100000,0.9,111
471400,2021-02-19,13:09:45,KOREASOUTH,-0.7,-5.2,1016.8,1023.9,21.1,29.6,0.03,0.0,110000,50.5,172
471410,2021-02-19,13:09:45,KOREASOUTH,-0.7,-4.9,1012.6,1015.4,9.5,20.6,0.07,0.1,111000,95.6,274
471420,2021-02-19,13:09:45,KOREASOUTH,-1.4,-10.6,1013.4,1012.9,12.2,11.5,0.00,0.0,100000,53.8,201
471140,2021-02-19,13:09:45,KOREASOUTH,-2.3,-9.1,1004.7,1023.3,14.1,0.8,0.06,0.4,111000,81.0,153
351080,2021-02-19,13:09:45,KAZAKHSTAN,-3.9,-5.8,1019.1,1023.8,10.9,27.7,0.01,8.6,111000,79.9,313
476290,2021-02-19,13:09:45,JAPAN,-1.5,-9.7,1012.5,1016.1,27.6,17.6,0.04,0.0,110000,65.2,25
477150,2021-02-19,13:09:45,JAPAN,-0.6,-6.7,1001.8,1001.9,8.5,4.7,0.14,0.3,111000,50.1,200
471300,2021-02-19,13:09:45,KOREASOUTH,-0.1,-8.0,1018.9,1021.4,19.3,23.9,0.13,0.2,111000,50.0,254
471310,2021-02-19,13:09:45,KOREASOUTH,-2.0,-9.1,1020.5,1024.0,21.8,15.1,0.04,0.0,110000,52.2,252
383410,2021-02-19,13:09:45,KAZAKHSTAN,-0.8,-4.5,994.7,1027.8,7.7,10.2,0.19,1.4,111000,72.4,278
548360,2021-02-19,13:09:45,CHINA,-2.0,-13.3,1032.8,1027.3,14.1,13.6,0.03,0.0,110000,53.8,170
523230,2021-02-19,13:09:45,CHINA,-5.7,-17.7,818.8,817.2,35.5,21.3,0.01,0.0,110000,50.8,265
475700,2021-02-19,13:09:45,JAPAN,-3.2,-6.3,1007.4,1019.5,14.3,2.8,0.16,7.8,111000,51.4,108
534870,2021-02-19,13:09:45,CHINA,-8.6,-21.4,972.0,1027.9,13.4,13.1,0.01,0.0,110000,50.3,268
561060,2021-02-19,13:09:45,CHINA,-3.3,-15.8,619.0,617.0,29.1,12.7,0.02,0.0,110000,55.3,350
545390,2021-02-19,13:09:45,CHINA,-3.1,-12.3,1021.5,1026.5,22.8,9.6,0.02,0.0,110000,80.9,292
560800,2021-02-19,13:09:45,CHINA,-6.8,-15.3,734.3,733.0,28.6,10.2,0.02,0.0,110000,50.2,76
560790,2021-02-19,13:09:45,CHINA,-5.7,-13.9,665.4,663.3,35.4,3.3,0.02,0.0,110000,50.6,331
354970,2021-02-19,13:09:45,KAZAKHSTAN,-6.4,-13.4,988.9,1033.9,29.4,13.6,0.00,4.9,101000,50.7,32
475840,2021-02-19,13:09:45,JAPAN,-4.7,-9.0,1005.9,1015.1,3.9,19.2,0.10,3.7,111000,67.6,319
535130,2021-02-19,13:09:45,CHINA,-5.6,-18.6,925.9,1030.4,21.9,6.0,0.00,0.0,100000,20.6,305
